x,y,v
Quaternary_Skewed_2,Continuous_Binary_Normal_2,0.0
Quaternary_Skewed_2,Continuous_Trinary_Normal,0.0
Quaternary_Skewed_2,Continuous_Quaternary_Normal,0.0
Quaternary_Skewed_2,Continuous_Binary_Skewed,0.0
Quaternary_Skewed_2,Continuous_Trinary_Skewed,0.0
Quaternary_Skewed_2,Continuous_Quaternary_Skewed,0.044296460606714216
Quaternary_Skewed_2,Unary_1,0.038910757134584806
Quaternary_Skewed_2,Unary_2,0.05977687251654462
Quaternary_Skewed_2,Correlated_1,0.9108911073970124
Quaternary_Skewed_2,Correlated_2,0.9029744407303457
Quaternary_Extreme_1a,Quaternary_Extreme_1b,0.6175431233120153
Quaternary_Extreme_1a,Quaternary_Extreme_2,0.024820125232881803
Quaternary_Extreme_1a,Continuous_Normal,0.0
Quaternary_Extreme_1a,Continuous_Skewed,0.0
Quaternary_Extreme_1a,Continuous_Binary_Normal_1,0.0
Quaternary_Extreme_1a,Continuous_Binary_Normal_2,0.024142361908565668
Quaternary_Extreme_1a,Continuous_Trinary_Normal,0.10655600171304092
Quaternary_Extreme_1a,Continuous_Quaternary_Normal,0.030847990545671333
Quaternary_Extreme_1a,Continuous_Binary_Skewed,0.0
Quaternary_Extreme_1a,Continuous_Trinary_Skewed,0.139312379350375
Quaternary_Extreme_1a,Continuous_Quaternary_Skewed,0.0
Quaternary_Extreme_1a,Unary_1,0.0
Quaternary_Extreme_1a,Unary_2,0.003842151896689794
Quaternary_Extreme_1a,Correlated_1,0.27296741988536244
Quaternary_Extreme_1a,Correlated_2,0.27305075321869565
Quaternary_Extreme_1b,Quaternary_Extreme_2,0.024820125232881803
Quaternary_Extreme_1b,Continuous_Normal,0.0
Quaternary_Extreme_1b,Continuous_Skewed,0.0
Quaternary_Extreme_1b,Continuous_Binary_Normal_1,0.0
Quaternary_Extreme_1b,Continuous_Binary_Normal_2,0.02428125079745458
Quaternary_Extreme_1b,Continuous_Trinary_Normal,0.10667677465990089
Quaternary_Extreme_1b,Continuous_Quaternary_Normal,0.035707612771433084
Quaternary_Extreme_1b,Continuous_Binary_Skewed,0.0
Quaternary_Extreme_1b,Continuous_Trinary_Skewed,0.1357399344040171
Quaternary_Extreme_1b,Continuous_Quaternary_Skewed,0.0
Quaternary_Extreme_1b,Unary_1,0.0
Quaternary_Extreme_1b,Unary_2,0.00456868947201805
Quaternary_Extreme_1b,Correlated_1,0.2764912294091717
Quaternary_Extreme_1b,Correlated_2,0.2741578960758386
Quaternary_Extreme_2,Continuous_Normal,0.0
Quaternary_Extreme_2,Continuous_Skewed,0.0
Quaternary_Extreme_2,Continuous_Binary_Normal_1,0.0
Quaternary_Extreme_2,Continuous_Binary_Normal_2,0.0
Quaternary_Extreme_2,Continuous_Trinary_Normal,0.1683251586695984
Quaternary_Extreme_2,Continuous_Quaternary_Normal,0.0
Quaternary_Extreme_2,Continuous_Binary_Skewed,0.0
Quaternary_Extreme_2,Continuous_Trinary_Skewed,0.12671071067464057
Quaternary_Extreme_2,Continuous_Quaternary_Skewed,0.0
Quaternary_Extreme_2,Unary_1,0.0
Quaternary_Extreme_2,Unary_2,0.031724659626879204
Quaternary_Extreme_2,Correlated_1,0.42801608925808465
Quaternary_Extreme_2,Correlated_2,0.4161232321152275
Continuous_Normal,Continuous_Skewed,0.03819553025897715
Continuous_Normal,Continuous_Binary_Normal_1,0.0
Continuous_Normal,Continuous_Binary_Normal_2,0.0
Continuous_Normal,Continuous_Trinary_Normal,0.0
Continuous_Normal,Continuous_Quaternary_Normal,0.0
Continuous_Normal,Continuous_Binary_Skewed,0.0
Continuous_Normal,Continuous_Trinary_Skewed,0.0
Continuous_Normal,Continuous_Quaternary_Skewed,0.0
Continuous_Normal,Unary_1,0.0
Continuous_Normal,Unary_2,0.10970551343201507
Continuous_Normal,Correlated_1,0.017229293708268756
Continuous_Normal,Correlated_2,0.014410057103276586
Continuous_Skewed,Continuous_Binary_Normal_1,0.027940783916789336
Continuous_Skewed,Continuous_Binary_Normal_2,0.03504092152505489
Continuous_Skewed,Continuous_Trinary_Normal,0.0004947798600647424
Continuous_Skewed,Continuous_Quaternary_Normal,0.0
Continuous_Skewed,Continuous_Binary_Skewed,0.06557436111761472
Continuous_Skewed,Continuous_Trinary_Skewed,0.008802842414266987
Continuous_Skewed,Continuous_Quaternary_Skewed,0.03154175060803199
Continuous_Skewed,Unary_1,0.0
Continuous_Skewed,Unary_2,0.0
Continuous_Skewed,Correlated_1,0.07234699346197981
Continuous_Skewed,Correlated_2,0.06654034884873194
Continuous_Binary_Normal_1,Continuous_Binary_Normal_2,0.7002017335037394
Continuous_Binary_Normal_1,Continuous_Trinary_Normal,0.0
Continuous_Binary_Normal_1,Continuous_Quaternary_Normal,0.6824033751530239
Continuous_Binary_Normal_1,Continuous_Binary_Skewed,0.6839223246979633
Continuous_Binary_Normal_1,Continuous_Trinary_Skewed,0.0
Continuous_Binary_Normal_1,Continuous_Quaternary_Skewed,0.6754284518858538
Continuous_Binary_Normal_1,Unary_1,0.0
Continuous_Binary_Normal_1,Unary_2,0.034158576246593686
Continuous_Binary_Normal_1,Correlated_1,0.0
Continuous_Binary_Normal_1,Correlated_2,0.0
Continuous_Binary_Normal_2,Continuous_Trinary_Normal,0.0
Continuous_Binary_Normal_2,Continuous_Quaternary_Normal,0.6968462011329941
Continuous_Binary_Normal_2,Continuous_Binary_Skewed,0.7074172822162739
Continuous_Binary_Normal_2,Continuous_Trinary_Skewed,0.0
Continuous_Binary_Normal_2,Continuous_Quaternary_Skewed,0.7068459542796515
Continuous_Binary_Normal_2,Unary_1,0.0
Continuous_Binary_Normal_2,Unary_2,0.034158576246593686
Continuous_Binary_Normal_2,Correlated_1,0.0
Continuous_Binary_Normal_2,Correlated_2,0.0
Continuous_Trinary_Normal,Continuous_Quaternary_Normal,0.04560045283508618
Continuous_Trinary_Normal,Continuous_Binary_Skewed,0.0
Continuous_Trinary_Normal,Continuous_Trinary_Skewed,1.0880206238319654
Continuous_Trinary_Normal,Continuous_Quaternary_Skewed,0.025626872196972794
Continuous_Trinary_Normal,Unary_1,0.0
Continuous_Trinary_Normal,Unary_2,0.021325812225926555
Continuous_Trinary_Normal,Correlated_1,0.0
Continuous_Trinary_Normal,Correlated_2,0.0
Continuous_Quaternary_Normal,Continuous_Binary_Skewed,0.6673896159404982
Continuous_Quaternary_Normal,Continuous_Trinary_Skewed,0.0
Continuous_Quaternary_Normal,Continuous_Quaternary_Skewed,1.467361832990743
Continuous_Quaternary_Normal,Unary_1,0.038880092817491274
Continuous_Quaternary_Normal,Unary_2,0.0
Continuous_Quaternary_Normal,Correlated_1,0.11796426564518425
Continuous_Quaternary_Normal,Correlated_2,0.11704119748527386
Continuous_Binary_Skewed,Continuous_Trinary_Skewed,0.0
Continuous_Binary_Skewed,Continuous_Quaternary_Skewed,0.7383046860269395
Continuous_Binary_Skewed,Unary_1,0.001304994522507652
Continuous_Binary_Skewed,Unary_2,0.0
Continuous_Binary_Skewed,Correlated_1,0.0
Continuous_Binary_Skewed,Correlated_2,0.0
Continuous_Trinary_Skewed,Continuous_Quaternary_Skewed,0.0
Continuous_Trinary_Skewed,Unary_1,0.0
Continuous_Trinary_Skewed,Unary_2,0.08455966725854847
Continuous_Trinary_Skewed,Correlated_1,0.0
Continuous_Trinary_Skewed,Correlated_2,0.0
Continuous_Quaternary_Skewed,Unary_1,0.012838211365265195
Continuous_Quaternary_Skewed,Unary_2,0.024530625794145333
Continuous_Quaternary_Skewed,Correlated_1,0.09928059700454694
Continuous_Quaternary_Skewed,Correlated_2,0.09991141690928051
Unary_1,Unary_2,0.0
Unary_1,Correlated_1,0.0
Unary_1,Correlated_2,0.0
Unary_2,Correlated_1,0.21496049375252824
Unary_2,Correlated_2,0.2156827823834373
Correlated_1,Correlated_2,3.3198775176396214
